arxiu	hash	classet	classe	classer	text_orig	text
girona_tweet_20211021_204406.csv	158379338f86999887ed6089729c9e156187f6958ab7b279d306b3f624d42cca	11 Seguretat Ciutadana	11	3	RT @ManelFerrera: @girona_cat les 07:00h. S'escolten uns trets molt sorollosos zona centre. Ja és el segon cop. Teniu informació? @Diaride…	rt   les 0700h sescolten uns trets molt sorollosos zona centre ja és el segon cop teniu informació
girona_tweet_20211021_204406.csv	4a529f3d838e9befbe980837df47fe94777fa6daa42fe6d2a7960c75e0445c9f	11 Seguretat Ciutadana	11	3	@girona_cat les 07:00h. S'escolten uns trets molt sorollosos zona centre. Ja és el segon cop. Teniu informació? @DiarideGirona @AVPC_Girona @pmgirona	les 0700h sescolten uns trets molt sorollosos zona centre ja és el segon cop teniu informació
girona_tweet_20211021_204406.csv	b87a48e1d2b487526eb3f3a38870bdaf183d8af6d5f86ae17a82d8649082d034	6 Cultura	6	2	@girona_cat bon dia, quan se sabrà la programació de les Fires de Girona de Sant Narcís de 2021? Gràcies.	bon dia quan se sabrà la programació de les fires de girona de sant narcís de 2021 gràcies
girona_tweet_20211021_204406.csv	6d9384c4b5789612d192e865070428cf34c7dfddbab1c9a2a6d703c8374d3a3a	6 Cultura	6	2	RT @IreneGCeballos: @girona_cat quan sortirà la programació de les fires? Queden 15 dies.	rt   quan sortirà la programació de les fires queden 15 dies
girona_tweet_20211021_204406.csv	add74aeb9ec1b9584fbf9684da87eceb29624c7b6ded1b9ce08ece9cc57d0d47	1 Altres	1	0	@girona_cat @alcaldessa_gi @salut_gi @PalauEva @FavGirona Trobo qie posar un titular amb la frase "els nadons que van morir abans d'hora" no ens ajuda. I ho dic com a dona que hi ha passat en primera persona.	trobo qie posar un titular amb la frase els nadons que van morir abans dhora no ens ajuda i ho dic com a dona que hi ha passat en primera persona
girona_tweet_20211021_204406.csv	277d31497b7df7e651644e42db6b1de4530cc1bea75ddc99d7c5abbeab0eba56	0 No utilitzable	0	0	@girona_cat @alcaldessa_gi @GemmaGeis @quimayats @coneixementcat @universitatscat @EduardBerloso @llsalellasvilar @JoaquimRuhi @FavGirona Però de què parlen?I @QuimSalvi ???	però de què parleni
girona_tweet_20211021_204406.csv	1c8a081f98d139a874607465cf218b8502ed27a4c7555cf7e2c442ce7e2729ed	0 No utilitzable	0	0	RT @GironaComu: @girona_cat @alcaldessa_gi @GemmaGeis @quimayats @coneixementcat @universitatscat @EduardBerloso @llsalellasvilar @JoaquimR…	rt
girona_tweet_20211021_204406.csv	de9728606243f297c1414434ffdaf5699bc4dd3ccd2876da53591088389495fd	2 Politica	2	1	@girona_cat @alcaldessa_gi @GemmaGeis @quimayats @coneixementcat @universitatscat @EduardBerloso @llsalellasvilar @JoaquimRuhi @FavGirona #onsónlesdones @onsonlesdones 4 homes (@llsalellasvilar @EduardBerloso @JoaquimRuhi @quimayats  2 dones @MartaMadrenas @GemmaGeis Visita institucional per parlar de Regió del Coneixement, defensa del català en el món universitari i, Campus de Salut al #nouTrueta #gironaabandona	onsónlesdones  4 homes      2 dones   visita institucional per parlar de regió del coneixement defensa del català en el món universitari i campus de salut al noutrueta gironaabandona
girona_tweet_20211021_204406.csv	c9156a0b970e132f38fbe6f4655ab0edf3197e57d836a1e45993de9cc312fa51	0 No utilitzable	0	0	@girona_cat doncs em sembla molt bé ! https://t.co/XPxIZQ47zw	doncs em sembla molt bé  httpstcoxpxizq47zw
girona_tweet_20211021_204406.csv	e564eba37788d473596fe189f2fd9eb08196ac33f5f96b921f57b927ca16b74e	6 Cultura	6	2	@girona_cat quan sortirà la programació de les fires? Queden 15 dies.	quan sortirà la programació de les fires queden 15 dies
girona_tweet_20211021_204406.csv	e0d705405c80a5f403dd616757af0a36681685917bab1d6c12c11d6d2417d397	3 Serveis Municipals	3	2	@girona_cat Y contra el vostre incivisme què? https://t.co/h5IHS6jZ4K	y contra el vostre incivisme què httpstcoh5ihs6jz4k
girona_tweet_20211021_204406.csv	60b574266e3c870333ff21d70b462295b67236a5a2749fc6a292fc141ea3a1e5	11 Seguretat Ciutadana	11	3	@girona_cat @alcaldessa_gi @martiteres @avsantaeugenia A quines hores es multarà? Dia i nit es vigilarà? Multa a qui ja sabem que no la pagarà? Menys titulars que no cumplirà @alcaldessa_gi i més feina de barri @martiteres !!	a quines hores es multarà dia i nit es vigilarà multa a qui ja sabem que no la pagarà menys titulars que no cumplirà  i més feina de barri
girona_tweet_20211021_204406.csv	73d872ab5bceb7b2ec58a3fed640116042d010644c823133d94ed011c94524a1	4 Hisenda	4	1	RT @xivu: @girona_cat El conte de sempre @martiteres i @MartaMadrenas? Quina recaptació hi ha hagut fins ara i en què s’ha invertit? http…	rt   el conte de sempre  i  quina recaptació hi ha hagut fins ara i en què s’ha invertit http…
girona_tweet_20211021_204406.csv	0908cf2cd764dc7b5c9a4949a71d5e420b979b91c8629106706d162af07a8f33	4 Hisenda	4	1	@girona_cat El conte de sempre @martiteres i @MartaMadrenas? Quina recaptació hi ha hagut fins ara i en què s’ha invertit? https://t.co/G267N5Nx9p@GironaJaNoMola	el conte de sempre  i  quina recaptació hi ha hagut fins ara i en què s’ha invertit httpstcog267n5nx9p
girona_tweet_20211021_204406.csv	25672c3fa478b4d173da002b1ae7bc9a2b8ab41d9f6b6f9d2de37b0ab3d1b4a9	9 Mobilitat	9	2	@girona_cat Passeu x carrer Maçana. Aquí teniu feina.	passeu x carrer maçana aquí teniu feina
girona_tweet_20211021_204406.csv	ffb90fc05e7f5d1031de2c2ff012ba0e3d97ca13a8b6716dddf9e26d6fc4ec3e	11 Seguretat Ciutadana	11	3	@girona_cat @alcaldessa_gi @educacio_gi @territoricat @SchoolChance @interregeurope @FavGirona Es Multará els que deixen Pixar el gossos a les facanes?? https://t.co/F0STzTTvm2	es multará els que deixen pixar el gossos a les facanes httpstcof0stzttvm2
girona_tweet_20211021_204406.csv	0cb7118674906f43517d20aa086b9c0dab845c866f078f3e3d338e679293f9b9	3 Serveis Municipals	3	2	@girona_cat ara que surt al diari us posareu les piles no? Però només uns dies eh!!. S'ha de sortir bé a la foto. 😅Contenidors a vessar al carrer de la Séquia - https://t.co/g1OofY3N8n	ara que surt al diari us posareu les piles no però només uns dies eh sha de sortir bé a la foto  contenidors a vessar al carrer de la séquia  httpstcog1oofy3n8n
paerialleida_20211021_204148.csv	cfa6d50b24af9cf1ef788d31889cf335a14a3d1d8a2de4700d6b6de273f77437	5 Urbanisme	5	2	@paerialleida @antonipostius @JRCastroHuguet @FiradeLleida1 @OroOriol No tenen cap vergonya ni escrúpul imposant amb diners públics el macroalberg en contra de la voluntat notoriamente manifesta del poble  lluny dels seus domicilis .	no tenen cap vergonya ni escrúpul imposant amb diners públics el macroalberg en contra de la voluntat notoriamente manifesta del poble  lluny dels seus domicilis
paerialleida_20211021_204148.csv	442c5fe7bd07484772817132c4f57eb1d3aee4237fd4e349578bed18970c196d	3 Serveis Municipals	3	2	RT @BalafiaVolei: @paerialleida @ignasiamor @esports_lleida Molt bona notícia @ignasiamor! Esperem que també en la resta de pavellons es fa…	rt     molt bona notícia  esperem que també en la resta de pavellons es fa…
paerialleida_20211021_204148.csv	8ae60b5b8b843a8d4cf536618cb943456e686480dbdc7489f0d1980e40e669f3	3 Serveis Municipals	3	2	@paerialleida @ignasiamor @esports_lleida Molt bona notícia @ignasiamor! Esperem que també en la resta de pavellons es faciliti el treball de la base i de l’elit… Al Juanjo Garra fa 11 anys que esperem el gimnàs! @AbaroBar @aavvbalafia @esports_lleida	molt bona notícia  esperem que també en la resta de pavellons es faciliti el treball de la base i de l’elit… al juanjo garra fa 11 anys que esperem el gimnàs
paerialleida_20211021_204148.csv	16f2ffe318b044ce9827ca2672e72f81a01c34aed7e937a5916fbe902abfc3d4	9 Mobilitat	9	2	@paerialleida Però el carril bici on comença? A la benzinera de carrer Rosa Parks? Serà tot el carrer Penedés carril bici?	però el carril bici on comença a la benzinera de carrer rosa parks serà tot el carrer penedés carril bici
paerialleida_20211021_204148.csv	9de3c486a0a43eecd8d67d411d04976d2ddd73768485a2353871578d5b950b79	9 Mobilitat	9	2	@paerialleida @gUrbanaLleida Gràcies per la resposta @paerialleida . Però no es tracta d'una infracció de trànsit puntual. És una situació estructural: cada dia, a totes hores. I al taller de 2on Passeig de Ronda, el mateix. I tots són dels mateixos propietaris. Ajuda @gUrbanaLleida 😩Foto de fa 10 min: https://t.co/JCSK7ffEDa	gràcies per la resposta   però no es tracta duna infracció de trànsit puntual és una situació estructural cada dia a totes hores i al taller de 2on passeig de ronda el mateix i tots són dels mateixos propietaris ajuda   foto de fa 10 min httpstcojcsk7ffeda
paerialleida_20211021_204148.csv	c34ee8e21fe8857edaa28beb044ada213e6cc6ea9873eb5cace8150c14ef1e5b	9 Mobilitat	9	2	@paerialleida A Dr Combelles dues i al carrer Segrià una altra. Ja vaig trucar a Eyssa i em van atendre perfectament però crec que no és plan d'anar trucant contínuament per avisar d'avaries	a dr combelles dues i al carrer segrià una altra ja vaig trucar a eyssa i em van atendre perfectament però crec que no és plan danar trucant contínuament per avisar davaries
paerialleida_20211021_204148.csv	31cee95bfc660d85f440e5e78006b1ea756f9a885ee8a0e7afdc261183acfb21	4 Hisenda	4	1	@paerialleida estacionament de zona blava? si abans no hi era, per què el poseu ara? em sembla que això no es pacificar, és recaptar...	estacionament de zona blava si abans no hi era per què el poseu ara em sembla que això no es pacificar és recaptar
paerialleida_20211021_204148.csv	16d44f9dad73a1b836293a5a9949f2822c1263cefcea78c3a87f5aafd31676d4	1 Altres	1	0	@paerialleida @jrutllant 🤣🤣🤣🤣🤣 a veure si aprenen alguna cosa dels casos d'èxit. https://t.co/IwrJ92yXM8	a veure si aprenen alguna cosa dels casos dèxit httpstcoiwrj92yxm8
paerialleida_20211021_204148.csv	9b0781a971aaac06398c89fbe7a37a76b626d6c746820ed078b5e205bb36a30d	0 No utilitzable	0	0	@paerialleida Ja ho heu comptat bé? https://t.co/xG3upEZN01	ja ho heu comptat bé httpstcoxg3upezn01
paerialleida_20211021_204148.csv	42d5a70798a2b6995fb47b8a3b15418cd92e8998dff282625adb7b9c7c5c8e74	9 Mobilitat	9	2	@paerialleida Carril bici nou i ampliació vorera!. Molt bé	carril bici nou i ampliació vorera molt bé
paerialleida_20211021_204148.csv	b458582fe7019dc39a56998b12e659c3612a4fe599fcea7a3fb0b9aa4355f0fb	9 Mobilitat	9	2	@paerialleida On està el carril bici?	on està el carril bici
paerialleida_20211021_204148.csv	88466825d547e3bd7278311bd58e2aa446220a672381ecd1485f6cbcd93df773	6 Cultura	6	2	@paerialleida Molt beQueda molt guapoAra demano que no fiquin més les firetes per la festa major	molt bequeda molt guapoara demano que no fiquin més les firetes per la festa major
paerialleida_20211021_204148.csv	5dc2bdd4fccbf8774ece37b9a57c207c4892226512ae681e737c2367249cd72a	3 Serveis Municipals	3	2	@paerialleida I retirem el porta a porta…ah! no…això, encara no toca	i retirem el porta a porta…ah no…això encara no toca
paerialleida_20211021_204148.csv	04913a8187de4eb0ac699f283f0f3bbf7a6029e06bc8a7c158bdd1cbae314b08	10 Comerç i Indústria	10	2	@paerialleida Ara que heu començat una bona tasca com és treure'n els antics quioscos de #RamblaFerran...Per a quan teniu pensat presionar a la gran multinacional #MovistarTelefònica perquè retirin les cabines?@antonipostius @MiquelPueyo @maneltec@...al qui pertoqui 😔🤔🙄 https://t.co/wpFjoGPMec	ara que heu començat una bona tasca com és treuren els antics quioscos de ramblaferranper a quan teniu pensat presionar a la gran multinacional movistartelefònica perquè retirin les cabines   qui pertoqui   httpstcowpfjogpmec
paerialleida_20211021_204148.csv	1c13708cc7a856c58e5c06c1588a1c622a34677168fd0e9621d2849d55ab3b38	3 Serveis Municipals	3	2	@paerialleida @turismedelleida lo de les rates al carrer per cappont o esteu venent com una atracció o es simplement deixadesa per part dels responsables municipals?Us ho teniu de fer mirar!!A ràdio i tv només surt Lleida per males notícies!!Heu de treballar +i millor per lleida	lo de les rates al carrer per cappont o esteu venent com una atracció o es simplement deixadesa per part dels responsables municipalsus ho teniu de fer mirara ràdio i tv només surt lleida per males notíciesheu de treballar i millor per lleida
paerialleida_20211021_204148.csv	fa3027e5091920665de6cc5977add84d2874ded5205438968b8fd062c4d19aef	2 Politica	2	1	RT @JoanK77567104: @paerialleida Participació "made in" Pueyo. Espai de diàleg quan totes les decissions estan preses ... Negues el diàleg…	rt   participació made in pueyo espai de diàleg quan totes les decissions estan preses  negues el diàleg…
paerialleida_20211021_204148.csv	3dcad1257220394fa89b74b19e8a2f99093960dd836abb6ac76add96826c3b90	2 Politica	2	1	RT @monica2itr: @paerialleida quasi m’enganyeu @MiquelPueyo! He pensat “doncs apuntat-hi volen escoltar als veïns” No val, només a queixar-…	rt   quasi m’enganyeu  he pensat “doncs apuntathi volen escoltar als veïns” no val només a queixar…
paerialleida_20211021_204148.csv	d7eb2b06a34849f7759b38b81426f4f64760adbe2f33c98d195817a7bf207aba	0 No utilitzable	0	0	@paerialleida https://t.co/73W2mePWcv no sabeu ni allò bàsic! Espero que us divertíssiu molt a l'excursió.	httpstco73w2mepwcv no sabeu ni allò bàsic espero que us divertíssiu molt a lexcursió
paerialleida_20211021_204148.csv	7580f8311797c63a64f38a4812fbfa0d510f72e47706c1290e0c3b80f3371f23	5 Urbanisme	5	2	RT @konesergio: @paerialleida @lleidaenverd El manteniment minim per abandonament d'edificis a mig construir per part d inmobiliàries, fons…	rt    el manteniment minim per abandonament dedificis a mig construir per part d inmobiliàries fons…
paerialleida_20211021_204148.csv	bb4c18a9df0d7b357c835e988b8d008d77fbe342d143779aeaf576fe29bac4d9	5 Urbanisme	5	2	@paerialleida @lleidaenverd El manteniment minim per abandonament d'edificis a mig construir per part d inmobiliàries, fons voltors, i entitats Bancàries com ho portem?? Es un vergonya i una marranada tindre el carrer així!! https://t.co/BM6LRB4zrv	el manteniment minim per abandonament dedificis a mig construir per part d inmobiliàries fons voltors i entitats bancàries com ho portem es un vergonya i una marranada tindre el carrer així httpstcobm6lrb4zrv
paerialleida_20211021_204148.csv	e70c3a8801a4f327b96b88e4ba53ac6c89570b921974619b7d8e1e37a282cafd	3 Serveis Municipals	3	2	@paerialleida com tenim aquest tema? L'abocador va augmentant amb noves aportacions 🤦 #BarrisOblidats https://t.co/5XcFVdBGoz https://t.co/OBt53swvpp	com tenim aquest tema labocador va augmentant amb noves aportacions   barrisoblidats httpstco5xcfvdbgoz httpstcoobt53swvpp
paerialleida_20211021_204148.csv	7fb55b09e08a472010c4a055eb097c860813b3e6c6ba05412c218a51c8ba496e	2 Politica	2	1	@paerialleida @veinsdelbarri @MiquelPueyo @antonipostius @JRCastroHuguet @AnnaCos74 @scastrobay Quina pena no poder-los-hi donar ús.	quina pena no poderloshi donar ús
paerialleida_20211021_204148.csv	1e2afb63218e7063a418c4340ab0fa234f78ec39c0e45c903728922f7d971756	11 Seguretat Ciutadana	11	3	@paerialleida de quant dieu que és la bonificació per caçar incívics? #AntipostureigLleida @MiquelPueyo si hem de jugar a feixismes, juguem-hi en igualtat de condicions. https://t.co/yrRll5Ek48	de quant dieu que és la bonificació per caçar incívics antipostureiglleida  si hem de jugar a feixismes juguemhi en igualtat de condicions httpstcoyrrll5ek48
paerialleida_20211021_204148.csv	bdc2693419f4fd8cd736b10f6fc32166e9103c475ca6a87fa77fcd8c33b6e865	3 Serveis Municipals	3	2	@paerialleida . Els veins de Avinguda Tarradellas va setmanes que denunciem que l’enllumenat públic de la part final dels Camps Elisis i tots els voltants del Restaurant el Mirador no funcionen. Estem a les fosques. Algun dia hi haurà una desgràcia i llavors serà massa tard.	els veins de avinguda tarradellas va setmanes que denunciem que l’enllumenat públic de la part final dels camps elisis i tots els voltants del restaurant el mirador no funcionen estem a les fosques algun dia hi haurà una desgràcia i llavors serà massa tard
paerialleida_20211021_204148.csv	021f3d0f749e685062870faa1d15a8f273f9b4812b00c44a0498bee6b86e6936	11 Seguretat Ciutadana	11	3	@paerialleida algu ha tallat la tanca metàlica del tancat de la torre de l,aigua de la Ptda de Llivia. Seria convenient reparar-la per evitar robatoris https://t.co/z2KtTJhicr	algu ha tallat la tanca metàlica del tancat de la torre de laigua de la ptda de llivia seria convenient repararla per evitar robatoris httpstcoz2kttjhicr
paerialleida_20211021_204148.csv	d9cc0da5e0ec3c6ce48d1a648d3ef165fded4018a5ffc9337387bff12336abbd	2 Politica	2	1	@paerialleida Participació "made in" Pueyo. Espai de diàleg quan totes les decissions estan preses ... Negues el diàleg i encara més el nega el teu soci Postius i ara vols que la ciutadania faci de palmeros participant en aquesta mascarada? Per favor, deixa't de postureig i parla amb la gent!	participació made in pueyo espai de diàleg quan totes les decissions estan preses  negues el diàleg i encara més el nega el teu soci postius i ara vols que la ciutadania faci de palmeros participant en aquesta mascarada per favor deixat de postureig i parla amb la gent
